GEO.id,Id
HC02_EST_VC201,Foreign born; Entered 2000 or later; Estimate; Owner-occupied housing units
HC02_MOE_VC201,Foreign born; Entered 2000 or later; Margin of Error; Owner-occupied housing units
HC03_EST_VC201,Foreign born; Entered 1990 to 1999; Estimate; Owner-occupied housing units
HC03_MOE_VC201,Foreign born; Entered 1990 to 1999; Margin of Error; Owner-occupied housing units
HC04_EST_VC201,Foreign born; Entered before 1990; Estimate; Owner-occupied housing units
HC04_MOE_VC201,Foreign born; Entered before 1990; Margin of Error; Owner-occupied housing units
HC01_EST_VC203,Total; Estimate; SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
HC01_MOE_VC203,Total; Margin of Error; SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
HC02_EST_VC203,Foreign born; Entered 2000 or later; Estimate; SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
HC02_MOE_VC203,Foreign born; Entered 2000 or later; Margin of Error; SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
HC03_EST_VC203,Foreign born; Entered 1990 to 1999; Estimate; SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
HC03_MOE_VC203,Foreign born; Entered 1990 to 1999; Margin of Error; SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
HC04_EST_VC203,Foreign born; Entered before 1990; Estimate; SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
HC04_MOE_VC203,Foreign born; Entered before 1990; Margin of Error; SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
HC01_EST_VC204,Total; Estimate; SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 30 percent or more
HC01_MOE_VC204,Total; Margin of Error; SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 30 percent or more
HC02_EST_VC204,Foreign born; Entered 2000 or later; Estimate; SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 30 percent or more
HC02_MOE_VC204,Foreign born; Entered 2000 or later; Margin of Error; SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 30 percent or more
HC03_EST_VC204,Foreign born; Entered 1990 to 1999; Estimate; SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 30 percent or more
HC03_MOE_VC204,Foreign born; Entered 1990 to 1999; Margin of Error; SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 30 percent or more
HC04_EST_VC204,Foreign born; Entered before 1990; Estimate; SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 30 percent or more
HC04_MOE_VC204,Foreign born; Entered before 1990; Margin of Error; SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 30 percent or more
HC01_EST_VC206,Total; Estimate; Renter-occupied housing units
HC01_MOE_VC206,Total; Margin of Error; Renter-occupied housing units
HC02_EST_VC206,Foreign born; Entered 2000 or later; Estimate; Renter-occupied housing units
HC02_MOE_VC206,Foreign born; Entered 2000 or later; Margin of Error; Renter-occupied housing units
HC03_EST_VC206,Foreign born; Entered 1990 to 1999; Estimate; Renter-occupied housing units
HC03_MOE_VC206,Foreign born; Entered 1990 to 1999; Margin of Error; Renter-occupied housing units
HC04_EST_VC206,Foreign born; Entered before 1990; Estimate; Renter-occupied housing units
HC04_MOE_VC206,Foreign born; Entered before 1990; Margin of Error; Renter-occupied housing units
HC01_EST_VC208,Total; Estimate; GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
HC01_MOE_VC208,Total; Margin of Error; GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
HC02_EST_VC208,Foreign born; Entered 2000 or later; Estimate; GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
HC02_MOE_VC208,Foreign born; Entered 2000 or later; Margin of Error; GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
HC03_EST_VC208,Foreign born; Entered 1990 to 1999; Estimate; GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
HC03_MOE_VC208,Foreign born; Entered 1990 to 1999; Margin of Error; GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
HC04_EST_VC208,Foreign born; Entered before 1990; Estimate; GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
HC04_MOE_VC208,Foreign born; Entered before 1990; Margin of Error; GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
HC01_EST_VC209,Total; Estimate; GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 30 percent or more
HC01_MOE_VC209,Total; Margin of Error; GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 30 percent or more
HC02_EST_VC209,Foreign born; Entered 2000 or later; Estimate; GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 30 percent or more
HC02_MOE_VC209,Foreign born; Entered 2000 or later; Margin of Error; GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 30 percent or more
HC03_EST_VC209,Foreign born; Entered 1990 to 1999; Estimate; GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 30 percent or more
HC03_MOE_VC209,Foreign born; Entered 1990 to 1999; Margin of Error; GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 30 percent or more
HC04_EST_VC209,Foreign born; Entered before 1990; Estimate; GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 30 percent or more
HC04_MOE_VC209,Foreign born; Entered before 1990; Margin of Error; GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 30 percent or more
